,date,time,username,tweet,retweets_count,likes_count
176,2021-01-29,23:39:35,out_rang00,천안서 살고 싶다 그 그 천안 버스터미널 주변이 그나마 시 내쪽이라 그래서 그쪽으로 직장 잡고 싶다 그럼 집다니기도 편하고 시내라 이것저것 많고 집이랑 직장이랑 걸어 다닐 수준이었음 좋겠지만 그럴 순 없겠지 니미,0,3
177,2021-01-29,22:03:13,nakpyo_47,천안버스는 과학이다,0,0
178,2021-01-28,13:41:17,papapop9912,천안버스는 거지야 거지 같은 것도 아냐 그냥 거지야,0,1
179,2021-01-27,16:35:24,kourtaud,아 미 친 천안 버스랑 수도권 광역전철 시스템이랑 환승 할인 안됨 ㅋㅋ,0,8
180,2021-01-27,14:41:49,gwangtori1041,천안 전철 집가는 버스 루트를 타야겠네요 ㅋㅋㅋ 돈도 버리고 천안 버스랑 수도권이랑 환승 안됨 시간도 버리고,0,0
181,2021-01-26,18:37:24,3h_all,천안버스 오랜만에 타니까 좀 신나는 기 분 기사님은 여전히 짜증이 나 있으심 하차 벨 누르고 움직이는 버스 안에서 미리 튀어나가서 대기하다가 디스코팡팡 같은 기분 느낄 수 있음 하차하자마자 바로 문 닫히는 스피드가 엄청남 미리 대기 안 하고 있었으면 내리려고 일어서서 가는 사이에 닫혔을 것 임 진짜임,1,0
182,2021-01-25,23:00:31,iwantgohomepiz,천안버스존 나싸가지 없음 운전도 리얼개좆같이 함 신호 꼭 건너겠다고 존 나밟고 못 가면 욕함,0,4
183,2021-01-25,21:43:49,kuma__genie,나 천안버스 타본 지 몇 년 지났나 솔직히 그건 사실임,0,1
184,2021-01-25,21:43:23,crazy_cat_sound,천안버스는 손 안 흔들면 그냥 간다,0,1
185,2021-01-25,18:36:41,chlwoejr01222,천안 정도면 호선 연결된 지방도시니 인프라 열악하진 않지만 역시 서울 교통은 너무 부럽 다 지하철 환승도 안 되고 원 넘었고 노선은 빙빙 돌고 배차도 잘 안 되고 기사는 ㅈ은 천안 버스 망해라,0,0
186,2021-01-25,16:04:54,hkkang127,부산 중에서도 강서구나 다소 발달이 덜 된 지역이라면 그럴 지도 그래도 천안 버스보다는 그렇게 심하지는 않았던 걸로 기억하는 데,0,0
187,2021-01-25,00:53:13,runicmemory,근데 이건 천안 버스가 질이 뒤지게 낮은 거라,0,0
188,2021-01-25,00:14:18,powgod12345,천안버스는 익스트림,0,0
189,2021-01-24,16:53:29,node_p8,전국에서 제일 비싸고 불친절하기로 유명한 천안버스 사람이 있어도 가 고 손 흔들어도 가끔 그냥 가는 버스입니다 ㅋㅋ,0,0
190,2021-01-24,16:34:30,pink____doruko,천안버스 욕하지마,0,1
191,2021-01-24,14:57:08,lucaphilia,천안버스 특 타고나도 무서움,0,0
192,2021-01-24,14:22:04,nelie__m,천안 버스 승객한테 쌍욕하는 기사님들 많음 정류장에 가까워져서 하차벨을 눌러도 안설 수 있음 승차 패싱은 예사임,1,1
193,2021-01-24,14:07:34,nelie__m,경기버스는 양반이 죠 천안 버스 떠올리며,0,1
194,2021-01-23,10:19:34,tcvaxs031226,나 자꾸 서울버스를 천안버스 타는 마음으로 타고 천안 버스를 서울버스 타는 태도로 탐 이게 무슨 말이냐면 서울에선 쪽 팔리고 천안에선 승차에 실패한다는 뜻임,1,0
195,2021-01-23,03:29:45,iidx_false,천안 버스 기사들 다 쌍욕하던데 오늘 홍대에서 겜하고 차 얻어 타고 공덕에 잇는 아는 형 집 가는데 다 쌍욕하던데요,0,0
196,2021-01-22,23:07:35,reiden_2_5,ㅁㅊ 천안버스 개무서 ㅋㅋ나 달려 아저씨 막차라서 달리는 건가요,0,0
197,2021-01-22,08:08:07,liebe_1485,천안버스 색깔 신기하다 근데 노선 안내표 좀 그런 듯 글씨가 너무 작아서 가 독력이 떨어져 보인다,0,0
198,2021-01-20,15:28:09,eijun__atm,버스 하니 생각났는데 천안 버스 진짜 개무서움 내가 부산버스도 타봤는데 천안이 압도적으로 무섭다 ㅋㅋㅋ,0,0
199,2021-01-19,20:22:59,ancheol0711,천안역 그 유명한 천안버스 구경 실컷할 수 있는 곳 천안터미널이 더 크긴 한데 거기는 자가 용 많고 복잡하니까 여기서 찍는 걸 추천 드림,0,1
200,2021-05-30,02:01:28,ddia0915,천안버스 학교 다닐 때 버스 타려 구하면 치일 거 각오해야 했음 근데 농담기 싹 뺀 ㄹㅇㅇㅣ,0,0
201,2021-05-30,01:34:33,jjohahaeyo,천안 버ㅋㅋㅋ 행인과 운전자들의 고통의 적을 만들기 위함입니다 ㅋㅋㄱㅋㅋㄱㄱㄱㅋㄲㄲㄱㅋ,1,1
202,2021-05-28,20:24:40,bhbhtyty,천안 버스는 걍 매드맥스 임 저번에 밤에 집 가는 버스 탔는데 기사가 옆 차선에서 달리던 버스랑 일자로 딱 붙더니 갑자기 창문 내리고 서로 개쌍욕함,1,1
203,2021-05-26,21:09:33,gochyu_jjang,우리 동네 버스 유사 천안버스,0,0
204,2021-05-26,17:07:00,fbaoan,하 천안 버스 진짜 개짜증 남 배차 왜 이런 지 모르겠고,0,0
205,2021-05-26,08:57:21,ihyeyin,바다 건너까지 전해져 버린 천안 버스의 위엄 위험,0,1
206,2021-05-25,17:50:41,itwas_gg,나 욕쳐 먹을 각오로 말씀드럇늗 데 아 엄마 다행히 착한 아저씨 셧어 천안버스 개무섭 단말야,0,0
207,2021-05-24,19:43:35,k5uum02iiew9szg,천안버스는 사람이 없을 때 생명의 위험 있으면 좀 위험 암튼 위험,0,3
208,2021-05-24,11:30:23,baru_front,불친절한 천안 버스 당신을 넘어뜨려 버립니 다 제 팔 힘은 버스 타면서 나왔어요,0,3
209,2021-05-24,11:29:23,fl_con_man,근데 천안 버스는 친구랑 탔다가 기절하기 직전까지 가긴 했어요,0,0
210,2021-05-21,17:39:58,newqury,천안버스 기사님란테 머리 채 ㅂ도 좋으니까 제 발 노선 공모전 좀 열면 안 돼 니네가 노선 관리하지마 미친 니넨 자격이 없어,0,1
211,2021-05-20,12:01:30,newqury,천안버스가 또 이렇게 나의 원을 앗아간다,0,1
212,2021-05-17,21:45:54,chlwoejr01222,천안은 중소도시 다 천안버스 ㅆㅂ 해체해,0,3
213,2021-05-17,14:44:52,ping_pong_q,ㅇㅈ 천안 버스 존 나비쌈 진짜 명 이상이면 걍 택시 타는 게 더 쌈 시 발,0,4
214,2021-05-17,04:32:29,xaqqwefr,서울 마포구 용역업체 덕양구 베스트셀러 가능식탁의자 수원장안구감사패 주안역 원시티 광진클린룸 영동군 금속 세종시 웨딩홀 수색 변호사 대전 쇼파 금남로 가 소화기내과 천안버스 막차 광주 남성 정장 동해시 신경외과 유명한 곳 통영에이스,0,0
215,2021-05-15,21:46:12,railrail_ks,아진짜 천안버스 싫어,0,0
216,2021-05-15,21:42:25,railrail_ks,손 안 흔들면 안 멈추는 천안 버스 클라스 그리고 당당하게 신호 위반하는 클라스,0,0
217,2021-05-15,18:27:55,alohazz_,천안버스 열라 불친절하자나 여ㅠㅠ 기사님 욕설도 장난 아니고,0,0
218,2021-05-15,13:18:14,_karip_,천안버스 꼬라지,0,0
219,2021-05-15,00:44:37,jstar_endless,천안 버스를 타보셔야만,0,0
220,2021-05-14,09:21:05,yejin_here_i,아 진짜 천안 버스 뭣 같네 난폭 운전 좀 적당히 해,0,1
221,2021-05-12,19:57:13,yeowun__,거의 뭐 천안 버스네,0,0
222,2021-05-11,18:18:11,so_suri_,아아ㅠㅠ 천안버스 난폭운전 진짜 심하니까 안전바 꼭 잡고 조심히 들어가 세용,0,1
223,2021-05-11,18:13:22,hhum_6144,아 저 제 학교로 돌아가는데 지금 이젠 카택 앱 자체가 렉 먹어서 또 호출도 못하고 있어요 걍 버스 갈아탈까봐 요 ㅠ 천안 버스 노선 누가 짰는지 ㅂㄷㅂㄷ,0,0
224,2021-05-11,13:11:42,tong_limo,아저씨 내려주세요 저 벨 눌렀잔아요 왜 벨 무시하시고 더 가시는 거에 요 천안 버스,0,5
225,2021-05-10,23:54:31,_karip_,아니 인천 천안 버스 막차가 시라고 지랄 났네 진짜 ㅋㅋ,0,0
226,2021-05-10,06:22:05,kimchocomissyou,천안버스가 또 아침부터 내 속을 뒤집는다,0,0
227,2021-05-09,17:04:20,ralfcol_,아잇 시 팔 천안버스 개색기야 이게 레이시티인 줄 알아 방금 칼치기야 뭐야 시발,0,0
228,2021-05-08,17:39:11,light_like_u,천안 버스 개쓰레기 월요일 뺨침,0,4
229,2021-05-06,15:58:12,refkey_gra3,천안버스의 난폭한 운전은 여전하고만,0,3
230,2021-05-06,10:53:53,eclipse0326,근데 시 발 지금 좀 심각함 아저씨가 천안 버스처럼 안 밟음 뒤지게 쫄린다,0,0
231,2021-05-05,22:21:20,kirineko_kr,천안 버스 특 손 흔들어서 서면 차로인 경우가 많음,0,1
232,2021-05-05,22:20:13,subrudo,천안버스 특 손 흔들어도 안설 때 있음,0,0
233,2021-05-05,22:16:27,subrudo,천안버스 천안 버스 네버 체인지,0,0
234,2021-05-05,20:04:12,gu4camole_,아니 천안 버스 왜 노선도 가 없어 내가 어디 가는 지도 모르겠네,0,0
235,2021-05-05,19:26:18,ralfcol_,ㅅㅂ 천안 버스 숫자 줄였냐 진짜 지독하게 안 오네,0,0
236,2021-05-04,15:16:34,suwonbus35,대충 만든 천안 버스 번 노선도,0,0
237,2021-05-04,07:57:02,unboborecord,아 니 기미 천안 버스 어케 시간 지켜오는 때가 한 번이 없어 분 출발이라 매 왜 아직도 출발 안 하냐고,0,0
238,2021-05-03,20:28:36,soupkkume_sidem,그렇죠 천안 버스 기사는 레이싱카입니다 드라이버가 아니냐고요 네 이 사람들은 본인이 레이싱카입니다 지금 방지턱에 쿵했는데 공중에 뜬 느낌이 있었네요 지 옥 문턱인가,0,0
239,2021-05-03,14:43:50,muk_dotori,놀이동산 타지 않아도 천안 버스만 타면 엉덩이와 발이 공중부양하는 진귀한 광경을 볼 수 있는 마술버스 엿죠,0,0
240,2021-05-03,14:42:44,tong_limo,악 천안버스 비싸고 악명 높죠 묵님도 힘드셨겠어요,0,0
241,2021-05-01,19:43:50,suwonbus35,어른되면 천안 버스한테 원 뜯길 운명이기에 그냥 받아드리고 있습 네다,0,1
242,2021-05-01,14:17:51,lunasatellite_,아 천안 버스 타자마자 난리 남 큰 소리치면서 아줌마카드 찍으라고 천천히 찍으라고 반 말하고 분 지연됨,0,0
243,2021-05-01,00:09:12,zoobster_welshp,이제는 하나 천안 버스 번 번 통합,0,6
244,2021-04-29,13:00:12,mono_stick,이야 천안버스 대박이 네 여기에서 년을 살았지만 매번 상상 그 이상 임 엑셀이랑 브레이크랑 밀당함,0,1
245,2021-04-29,07:34:12,dongrim20s,찾을 수 있기를 빌기요ㅜㅡㅡㅜㅜ 천안버스도 기사 그지 같은데 거기도 비슷한가봐요,0,1
246,2021-04-28,18:51:38,mabinogiwolf,천안버스 ㅅㅂ,0,0
247,2021-04-28,17:40:52,2019_kim_gond,천안버스 그냥 무시하고 그대로 간다,0,0
248,2021-04-28,13:36:12,anwlrothddj,천안버스 기사님 카트라이더 장인 임 저번에 진짜로 사고 날 뻔함 나 맨 앞자리였는데 이 가녀린 나이에 쿄쥬로 따라갈 뻔 햇음,0,0
249,2021-04-28,13:18:25,oksu_v,와 천안버스 싸가지 미친 걍 문 닫고 가버림,0,0
250,2021-04-28,09:40:02,b_day365,천안버스무섭단 말이야 항상 분널 널하게 잡아야 해,0,0
251,2021-04-28,01:39:07,ralfcol_,근데 여기 놀거리는 천안 버스밖에 없잖아,0,0
252,2021-04-27,19:07:56,kimjeokamangham,시간에 한 대씩 밖에 없을 거면 시간이라도 지켜달라고 개자식들 아 내가 큰 거 바라냐 적어도 지각은 하지 말아야 할 거 아냐 천안 버스 좃 같은 거 전국이 다 아는데 시간까지 지각하면 빡이 쳐요 안 쳐요,0,0
253,2021-04-27,15:11:12,kyeomza,저는 저 롤러코스터 타더니 갑자기 마사키가 허공에서 스쿼트하고 롤러코스터는 그냥 떠남 시 발 그거 천안버스라니까요 제가 타 봐서 아는데 천안버스 엿다고요 그거,1,2
254,2021-04-27,14:58:24,ralfcol_,천안버스 성인 카드 원 성인 현금 원,0,0
255,2021-04-27,01:45:05,kyeomza,야 천안 버스 새끼야 같이 가자고,6,9
256,2021-04-26,16:35:35,duke_peacock,천안버스터미널 건너편 상가 단지 뒤로 쭉 가면 양꼬치 거리 있는데 거기 근처에 우 육면 집 맛있음,0,1
257,2021-04-25,22:26:04,doldi_s,천안버스가 악명이 높다던데 그거보다 높은 게 창원버스 래 왜인지 올라 갓을 때 탄버스가 아늑하더라고,0,0
258,2021-04-25,17:14:19,lunasatellite_,두정역에 분에 지나가는 급행 열차인데 분에 두정역에 내리는 천안 버스,0,0
259,2021-04-24,18:46:05,suwonbus35,천안버스는 빠릅니다,0,0
260,2021-04-22,18:51:26,startpage_,지금 버스에서 어떤 아줌마가 천안 버스 존 나 비싸다고 버스 기사 아저씨 갈구는 중 ㅋㅋ,0,0
261,2021-04-22,16:31:11,gyu_ho_han,잊을 만 하면 다시금 빡치는 천안 버스 기사들,0,0
262,2021-04-21,14:55:40,_ma_til_da,어메이징 천안 버스,0,0
263,2021-04-21,10:34:16,suwonbus35,천안버스 난폭운전만 빼고 괜찮은데 ㅜㅜ,0,3
264,2021-04-21,08:03:57,harrygir1friend,오늘도 격 하디 격한 천안 버스 안에서 꼭두각시 마냥 흔들리면서 등교,0,0
265,2021-04-20,09:28:59,pushrod6200,ㅋㅋ 나름 만큼 빠르다는 급 행 번이랑 를 시행 중인 대구 시 내 에서 제끼고 혼자 개썅 마이웨이로 달리고 계심 ㅋㅋㅋ 부산버스 몰 것고 천안버스에 유일한 대항마 경산버스 이 거 대우 디젤이었음 지금쯤 단 레드존,0,1
266,2021-04-19,13:19:43,pine_vv,와 새삼 인천버스타니까 천안버스가 얼마나 비싼 줄 알겠네 천안 카드로 원인데 여기 원임 ㅋㅋ,0,1
267,2021-04-17,16:02:19,puchooycnd,근데 천안 버스 노선 언제 개편하냐,0,0
268,2021-04-16,16:09:35,jeolmi_in_,ㅅㅂ 안 버스 넘 비싸 지하철 버스 환승 안 돼서 지하철만 천원씩 삥뜩 김 학교 셔틀 안 타면 천 원 뜯김,0,1
269,2021-04-15,10:46:47,lee___0430,천안버스 할 많하않,0,4
270,2021-04-15,10:25:24,kimmasaki1224,ㅋㅋ ㅋㅋ 진짜 넘 웃겨 ㅋㅋ 경기도랑 용호상박이지만 천안 버스가 레전 드라 들었습니다,0,5
271,2021-04-15,10:24:13,lee___0430,음 천안 버스는 손 흔들지 않으면 멈추지 않지 자리에 착석 하든 말든 급 출발하지,0,3
272,2021-04-14,17:27:46,sleeping_gomi,천안 버스는 진짜 미 친놈이에,0,0
273,2021-04-13,14:52:42,c_gureum,ㅋ ㅋㅋ ㅋㅋ 버스도 잘해 잘 해 천안버스,0,0
274,2021-04-13,13:16:15,newqury,난 천안버스에 기사에 대한 폭력이나 폭언은 처벌 가능하담 거 붙아 있을 때마다 꼴받는 다니까 천안한 정 승객에 대한 폭력이나 폭언은 처벌 가능하다고 창문에 ㅈㄴ 크게 붙여두고 싶음 승객도 사람이 야 ㅆ 발러마 인권 있어 고소돼,0,1
275,2021-04-10,17:57:05,be_non_,아나 독겠네 천안 버스 다 사라졌냐,0,1
276,2021-04-08,22:20:32,will_s_the_wisp,천안 갈 때마다 버스가 왜 케 모든 면에서 처참하지 했는데 걍 천안 버스가 전국 최악인 거였음을,0,0
277,2021-04-08,09:15:46,will_s_the_wisp,천안 버스는 왜 케 사이클이 기 묘하지,0,0
278,2021-04-07,22:24:03,bbd_0505,아 버스 놓쳣내 ㅋㅋ 천안 버스는 외이레,0,0
279,2021-04-07,18:07:28,ryogiofjongno,ㅋㅋㅋ 천안버스 어떤 할머니가 기사한테 오예스 같은 거 드리고 호다닥 자리로 갔는데 기사님이 아 안 먹어요 가져가요 자리에 앉은 할머니 그냥 먹어 유 해서 기사님 걍 받으심,0,3
280,2021-04-07,14:02:51,_karip_,터미널 같은데 지점 두면 장사 잘 될 거 같은데 차 없으면 거의 가지 말라 급이라 문제지 ㅋㅋ 누가 천안 버스를 타고 싶어 하겠음,0,0
281,2021-04-06,21:45:22,ginsex11111,천안버스는 정말 답이 없어요 히힛콩,0,0
282,2021-04-06,20:45:59,hnmundo,천안버스 항상 조심 다른 거보다 버스를 조심해야 해 천안 버스 악의 화신,0,0
283,2021-04-06,19:20:20,mr_kim_gyul,천안버스 난폭난폭,0,0
284,2021-04-06,10:07:11,gwangtori1041,여윽시 천안버스 ㅎㄷㄷ니다,0,1
285,2021-04-05,03:01:07,ddeack14,그 쵸 천안 버스 험하죠,0,3
286,2021-04-04,18:51:42,kyeomza,천안버스 저 서서 손잡이 잡고 잇다가 ㄹㅇ 급정거 때 매엎어져 봣음,0,1
287,2021-04-04,18:46:30,kyeomza,천안버스 태워달라고 사인 주는 거부터 타는 거부터 내리는 거까지 다 문제임,3,2
288,2021-04-04,15:43:06,melting_13,이거 찐임 천안버스 탈 때 맨날 미리 카드 꽁끼 쥐고 타겟다는 눈빛으로 졸라처다 봄,0,0
289,2021-04-04,15:29:35,ttsg_l27,인용에 천안 버스 얘기도 있ㅋㅋ 학창시절 경기 천안 다 살아봤던 사람으로서 말하는 건데 이건 마치 황천길 급행 카트라이더를 안전띠 없이 탑승한 기분임 더 무서운 건 달리는 버스에 내가 손 흔들며 뛰어서 타야 한다는 거야 안 그러면 황천길이고 목적지 고 어디에도 갈 수 없어,1,1
290,2021-04-04,15:03:41,lordsejong,천안버스 ㅅㅂ 여기 매드맥스임,0,0
291,2021-04-04,14:01:51,tsudaka53,고려신학대학원 왕래할 때 천안버스의 악명을 직접 겪었습니다,0,1
292,2021-04-04,13:24:34,lapizhb_0111_20,그치만 경기버스 버스를 보고 버정에서 도로로 나갈 듯이 글케만 하면 멈춰준 다구요 근데 제가 겪어본 천안은 천안 버스 타려고 정류장에서 햇다가 그대로 쌩 지나감 ㅅㅂ 그렇게 대 놓치고 학교 지각햇던 듯,0,1
293,2021-04-04,13:21:00,hollowsandwich,전 경기 버스는 잘 모르지만 천안 버스는 잘 아는 그들은 일단 도로까지 나와서 어필하는 춤을 추지 않으면 우리를 태워 줄 마음이 없으며 가격도 비싼 주제에 승차감이 매우 불쾌하고 기사님들이 불친절한 경우가 많음 나는 서울에 가 기 전엔 모든 버스들이 이렇게 매드맥스를 찍는 줄 알았어,0,4
294,2021-04-04,12:12:43,chlwoejr01222,경기도인들은 천안 버스 경험해봐야 지하철 환승도 되면서 ㅂㄷㅂㄷ,3,1
295,2021-04-03,15:46:46,kudo_kanna,천안버스가 왜 그따구냐 천안이 경기도에 붙어 있기 때문이다,0,0
296,2021-04-03,09:27:53,haaenaa,시발 무슨 신호를 다 쳐 걸리냐 진짜 버스 개느리네 ㅅㅂ 전국의 모든 버스는 천안 버스를 좀 본받을 필요가 잇어요,0,2
297,2021-04-02,20:07:24,chipofivestars,원주를 사랑하는 자칭 수원 명예시민인 현실 화성시민 이 말하길 천안 버스와 마찬가지로 원주 버스도 목숨을 걸고 타야 합니다 오늘도 고객들이 모두 자리에 착석하지 않은 채로 주행 페달을 밟은 기사님,0,3
298,2021-04-01,11:09:31,healer_28,천안 사는 데 동네 창피하게 작년 월에 에서 천안 버스 때문에 천안에 촬영 온걸 이제야 봤네 진짜 동네 망신 버스가 다하고 다니네 ㅋ,0,0
299,2021-03-31,21:33:17,b_day365,천안버스 염병 분차 없음 증발함 어디 갔는데 썅,0,0
300,2021-03-31,08:01:01,inchaconne,천안버스 매번 나 ㅋㅋㅋ,0,0
301,2021-03-30,18:22:52,inchaconne,정말 궁금해서 그러는데 다른 지역에서도 시 내 버스에서 급 회전 구간에서는 손잡이를 꼭 잡아주세요 라는 안내방송이 나오나 왜냐면 무적 천안버스에선 나오거든 게 다가 차선 변경 어렵다고 몇 십 년간 정차하던 버스가 노선을 막 바ㅋㅋㅋ니 급 회전 안 하고 급 노선 변경을 안하면 될 일 아니냐ㅋ,1,0
302,2021-03-30,14:47:23,jhs1284,진짜 천안 버스는 뭔가 기사님이랑 시 비붙어서 싸우자 그러면 진짜 버스 안에서 싸울 것 같아요,1,0
303,2021-03-30,14:43:22,jhs1284,천안 버스는 매드맥스야,0,0
304,2021-03-30,14:42:26,halxbat,천안버스는 여기서도 유명해요,0,0
305,2021-03-30,14:23:22,jhs1284,천안버스는 레전드입니다 버스 정류장에 사람이 있어도 손을 들어 타려고 해야 세워줌,1,3
306,2021-03-28,23:02:59,newqury,내가 천안 버스한테 맨날 화내는 이유,1,1
307,2021-03-28,16:55:40,newqury,하 나 천안 버스 기사한테 욕 먹는 것도 다 참고 버스 타잖아 그니까 제 발 노선이라도 어떻게 좀 해주면 안 돼 제발 제발 부탁이야 동남구랑 서북구랑 연결 좀 해봐 씨 발 저기가 아산가기보다 힘들어,1,0
308,2021-03-28,14:48:07,zingga_hayu_da,다이나믹 천안버스 놀이 기구 저리가 라임,0,4
309,2021-03-27,21:47:00,newqury,역 집 루트 역에서 버스를 타고 바로 집에 올 수 있으나 이 거 기다리다가 놓치거나 걍 기사가 월루했을 시 천안 버스 마이너 노선이라 가끔 운 나쁘면 있는 일임 막차 끊겨서 택시 타야됨 약 원 정도,0,0
310,2021-03-27,21:31:18,jhs1284,커브에서 드리프트하며 승객과 쌍욕 배틀을 하는 원짜리 천안 버스,4,3
311,2021-03-27,19:57:36,cheum7298,팔로우 업 승객 따라 내리면서 폭언한 천안 버스 기사 근황,0,0
312,2021-03-27,14:52:42,ralfcol_,천안버스 기사님 인사하는 거 볼 때마다 웰컴 투헬 하는 듯한 운전 방식이랑 괴리감 때문에 참 미묘함,0,0
313,2021-03-27,12:28:33,0_vvnotvv,둘 다 하는 천안 버스요,1,0
314,2021-03-27,01:39:42,h_h_h_h_h_h_h_7,아앗 안타깝게도 천안 버스는 한 번밖에 못 타봐서 리뷰는 못 햇답니다,0,0
315,2021-03-27,01:35:25,haaenaa,천안버스 진정한 익스트림 추가요,0,1
316,2021-03-26,19:19:45,nurian_train,천안버스 타고 이니셜 사운드 트랙 들으니까 흥한다ㅋㅋ,0,0
317,2021-03-26,17:27:35,newqury,이유 번이 ㄹㅇ 천안버스 중에서도 레게노라,0,0
318,2021-03-26,11:29:04,norealityfriend,멀미 뒤지게 나는데 드럽게 안감 환승도 안 되는 버스도 잏음 ㅈㄴ 존재 이유를 몰 겟음 천안버스,0,0
319,2021-03-26,11:28:14,norealityfriend,천안 버스부터 어떻게 좀 해봐 버스가 맨날 덜겅 덜 겅거리 잔아,0,1
320,2021-03-26,11:10:18,norealityfriend,여기 버스 좀 어떻게 해봐 제 발 천안 버스 진짜 개 좆 같애,0,0
321,2021-03-26,08:22:42,melting_13,크큭 약 하 군하고 졸라 바리바리 들고 서 있는 여성 천안버스에서 발견,0,0
322,2021-03-25,00:26:21,crazy_cat_sound,안녕하세오 천안버스 타는 사람인데 오 손 안 흔들면 걍 지나가요,0,5
323,2021-03-24,20:21:35,norealityfriend,아스발 천안 버스 손짓만 슥 해도 걍 서 내 나 존 나 팔로 풍차 돌리기 마냥 흔들엇는 디 어 쩐지 자꾸 사람 많아도 내 앞에 놔주더라,0,0
324,2021-03-24,15:22:54,vhvho_22,천안버스 짱나,0,1
325,2021-03-23,17:22:25,kyka_ovo,버스 오랜만에 타서 잊어버렸어 여긴 존 나 험하기로 유명한 천안 버스라는 걸,0,5
326,2021-03-22,18:32:52,kim_si_0,천안버스만 년 오늘 로 매드맥스 찍고 온다,0,1
327,2021-03-22,01:55:39,xx297324x,그 정도 군 여 전 사실 천안을 좋아하는 데도 천안 버스는 딱 번 타 봤습니다 ㅋㅋ 다음엔 꼭 시간여행 하는 걸로,0,0
328,2021-03-21,20:54:40,jjjd_111,와 히 발 역시 천안 버스 병신 내 친구 학생 아니라 고 욕 개 먹었데 씨ㅋㅋ,0,0
329,2021-03-21,14:07:27,colorchange17,스브스뉴스 악명 높은 천안 버스 모두의 목소리를 들어 보았다,0,0
330,2021-03-21,12:50:40,butwhhhyyy,친구가 천안 버스 그 모양인 이유가 비리 뇌물수수 횡령 배임 같은 거 엮여 있어서 그렇다고 했던 게 기억나서 이 거 보고 생각난 김에 찾아봤는데 상상 그 이 ㅋㅋ,1,0
331,2021-03-21,12:08:36,youth_yoosoo,천안 버스가 전국에서 제일 익스트림 한 듯 매일 서서 타면 코어 근육 발달됨 왜냐 중심 잘 잡아야 돼서,0,0
332,2021-03-21,12:06:41,xx297324x,먼데 리트윗 이냐 천안 버스가 우스 운 겁닉가,0,1
333,2021-03-21,11:08:57,zingga_hayu_da,천안 버스는 진짜 타면 아 이게 작용 반작용인 걸 깨닫게 되고 이 육중한 버스가 드리프트 하는 걸 보실 수 있습니다,12,14
334,2021-03-21,08:32:45,donggeul99,천안 버스 거기는 진짜 레게노,0,1
335,2021-03-20,19:04:15,ajfolceoe,천안버스 어 메이징인데 이건 좀 웃긴 일화네 ㅋㅋ,0,0
336,2021-03-20,18:32:23,whro2654789,아 천안 버스 올 만에 타는 디 ㅎ 조용한 날,0,0
337,2021-03-20,18:29:09,gugugaga3355,ㄹㅇ 천안 버스만큼 양아치인 게 ㅜ 없음 예전에 엄마차 타고 가는데 버스 교통사고 난 곳도 천안이였어,0,0
338,2021-03-20,17:44:31,beriya_la,ㅋ ㅋㅋㅋ 천안버스 하말 하않 생각만 해도 숨이 가빠오네요 기가 찬 상황이 너무 많았다ㅠ,0,0
339,2021-03-20,17:37:13,man_go_mango,탐라에 천안 버스 얘기 또 나오네,0,0
340,2021-03-20,17:09:38,nny0ng,천안 버스는 버스가 아님 범퍼 카임,0,0
341,2021-03-20,17:08:38,gray07039,듀나님이 천안 버스 썰 알티하신 다 고 고 올라갈 땐가 버스 타고 가 다가 불 나서 내리고 갈아 탄 적 있음,1,3
342,2021-03-20,15:44:31,bbangkun,천안 버스 왜 차선에 서 있는 걸 뛰어서 타는 거야 ㄷㄷ 설마 어설프 고 약한 자는 살아남지 못하는 그런 세계인가,15,7
343,2021-03-19,23:19:47,seea_weeed,천안버스의 무서움이란,0,0
344,2021-03-19,18:10:17,shuboong_idle,천안버스 기사님 진짜 무례해요 내릴 곳이 사람들 많이 내리는 곳이었는데 아무도 하차벨을 안 눌렀더니 기사님이 사람들한테 ㅈㄴ 꼽주고 훈수 두고,0,0
345,2021-03-19,18:00:43,canto_k,천안 버스 문제가 많다,0,0
346,2021-03-19,17:33:04,shuboong_idle,ㅇㅈㅇㅈ 천안버스 기사님들 서비스가 버블티 들 고 타려다가 빠꾸 먹은 기억이,0,0
347,2021-03-19,14:40:01,splat_kumon,오늘은 버스를 탔다 전기 버스라서 소리를 못 들었다 탔는데 개 빠르다 당연하다 천안 버스,0,1
348,2021-03-19,14:35:50,harrygir1friend,천안버스 왜 필요할 땐 꼭 늦냐 시팟,0,0
349,2021-03-18,19:32:29,ihyeyin,평지임에도 부산급의 드리프트와 스릴이 나오는 기적의 천안 버스,0,0
350,2021-03-18,19:12:42,ihyeyin,천안버스 부산버스,0,0
351,2021-03-18,15:03:39,newqury,버스들 서서 길 막할 때 존 나 절망적 임 내 버스가 아 여기 못 들가겟ㅋㅋ 하고 걍 안서고 가거나 정상적으로 버스 정류장에서 기다리고 잇는 사람은 절대 못 볼 장소 저 빨간 곳보다도 더 뒤 에 설 확률 퍼라 그리고 천안 버스 기사들은 문 닫히면 절대 안 열어주거든 나 저번에 열어 달라 햇다가 욕쳐 먹엇거든,0,0
352,2021-03-18,11:04:24,newqury,천안버스는 다 이런 식이야,0,0
353,2021-03-16,20:43:50,wowkhb,천안 버스 천안 택시 다른 지역은 반대,0,1
